value,date
56.116707,2017-01-01 08:01:00
56.11693199999999,2017-01-01 08:02:00
56.117645,2017-01-01 08:03:00
56.11758,2017-01-01 08:04:00
56.11766400000001,2017-01-01 08:05:00
56.117199,2017-01-01 08:06:00
56.117245,2017-01-01 08:07:00
56.117813,2017-01-01 08:08:00
56.117729,2017-01-01 08:09:00
56.117435,2017-01-01 08:10:00
56.117233,2017-01-01 08:11:00
56.116985,2017-01-01 08:12:00
56.117397,2017-01-01 08:13:00
56.117805,2017-01-01 08:14:00
56.11747,2017-01-01 08:15:00
56.117142,2017-01-01 08:16:00
56.11713,2017-01-01 08:17:00
56.117165,2017-01-01 08:18:00
56.11739,2017-01-01 08:19:00
56.117474,2017-01-01 08:20:00
56.117928000000006,2017-01-01 08:21:00
56.117153,2017-01-01 08:22:00
56.11705,2017-01-01 08:23:00
56.117809,2017-01-01 08:24:00
56.117409,2017-01-01 08:25:00
56.116539,2017-01-01 08:26:00
56.117188,2017-01-01 08:27:00
56.117695,2017-01-01 08:28:00
56.117634,2017-01-01 08:29:00
56.116901,2017-01-01 08:30:00
56.117535,2017-01-01 08:31:00
56.117496,2017-01-01 08:32:00
56.117065,2017-01-01 08:33:00
56.11728299999999,2017-01-01 08:34:00
56.117252,2017-01-01 08:35:00
56.117722,2017-01-01 08:36:00
56.117722,2017-01-01 08:37:00
56.117134,2017-01-01 08:38:00
56.11763000000001,2017-01-01 08:39:00
56.11748100000001,2017-01-01 08:40:00
56.116913,2017-01-01 08:41:00
56.117691,2017-01-01 08:42:00
56.11684399999999,2017-01-01 08:43:00
56.117752,2017-01-01 08:44:00
56.116882,2017-01-01 08:45:00
56.117081000000006,2017-01-01 08:46:00
56.11710400000001,2017-01-01 08:47:00
56.11726,2017-01-01 08:48:00
56.117184,2017-01-01 08:49:00
56.117786,2017-01-01 08:50:00
56.117989,2017-01-01 08:51:00
56.117336,2017-01-01 08:52:00
56.117294,2017-01-01 08:53:00
56.116924,2017-01-01 08:54:00
56.117504,2017-01-01 08:55:00
56.117111,2017-01-01 08:56:00
56.11760699999999,2017-01-01 08:57:00
56.117649,2017-01-01 08:58:00
56.116962,2017-01-01 08:59:00
42.731396,2017-01-01 09:00:00
42.731049,2017-01-01 09:01:00
42.73111,2017-01-01 09:02:00
42.731255,2017-01-01 09:03:00
42.731728,2017-01-01 09:04:00
42.732498,2017-01-01 09:05:00
42.731846,2017-01-01 09:06:00
42.731979,2017-01-01 09:07:00
42.731529,2017-01-01 09:08:00
42.731243,2017-01-01 09:09:00
42.731518,2017-01-01 09:10:00
42.732075,2017-01-01 09:11:00
42.731697,2017-01-01 09:12:00
42.731747,2017-01-01 09:13:00
42.731743,2017-01-01 09:14:00
42.731243,2017-01-01 09:15:00
42.731323,2017-01-01 09:16:00
42.731544,2017-01-01 09:17:00
42.731678,2017-01-01 09:18:00
42.73106,2017-01-01 09:19:00
42.731632,2017-01-01 09:20:00
42.731949,2017-01-01 09:21:00
42.731922,2017-01-01 09:22:00
42.731968,2017-01-01 09:23:00
42.731945,2017-01-01 09:24:00
42.732086,2017-01-01 09:25:00
42.731758,2017-01-01 09:26:00
42.731186,2017-01-01 09:27:00
42.731117,2017-01-01 09:28:00
42.731361,2017-01-01 09:29:00
42.731659,2017-01-01 09:30:00
42.731335,2017-01-01 09:31:00
42.731396,2017-01-01 09:32:00
42.731796,2017-01-01 09:33:00
42.731621,2017-01-01 09:34:00
42.73164000000001,2017-01-01 09:35:00
42.731853,2017-01-01 09:36:00
42.731281,2017-01-01 09:37:00
42.73217,2017-01-01 09:38:00
42.731243,2017-01-01 09:39:00
42.731487,2017-01-01 09:40:00
42.731327,2017-01-01 09:41:00
42.731678,2017-01-01 09:42:00
42.73114,2017-01-01 09:43:00
42.732052,2017-01-01 09:44:00
42.731823,2017-01-01 09:45:00
42.731266,2017-01-01 09:46:00
42.732079,2017-01-01 09:47:00
42.731438,2017-01-01 09:48:00
42.732113,2017-01-01 09:49:00
42.73185,2017-01-01 09:50:00
42.731201,2017-01-01 09:51:00
42.731419,2017-01-01 09:52:00
42.731247,2017-01-01 09:53:00
